,gameDuration,gameMode,gameStartTimestamp,allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,championId,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,puuid,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,teamPosition,timeCCingOthers,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardTimeCoverageInRiverOrEnemyHalf,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earliestDragonTakedown,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,firstTurretKilled,firstTurretKilledTime,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadOpenNexus,highestChampionDamage,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,laningPhaseGoldExpAdvantage,legendaryCount,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,mejaisFullStackInTime,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,mythicItemUsed,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,playedChampSelectPosition,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,teleportTakedowns,tookLargeDamageSurvived,turretPlatesTaken,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,twoWardsOneSweeperCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,defense,flex,offense,primaryStyle,secondaryStyle,primaryPerk0,primaryVar10,primaryVar20,primaryVar30,primaryPerk1,primaryVar11,primaryVar21,primaryVar31,primaryPerk2,primaryVar12,primaryVar22,primaryVar32,primaryPerk3,primaryVar13,primaryVar23,primaryVar33,secondaryPerk0,secondaryVar10,secondaryVar20,secondaryVar30,secondaryPerk1,secondaryVar11,secondaryVar21,secondaryVar31
82,2342,CLASSIC,1676478937186,0,3,9,0,0,0,2,429,0,13,3,8431,20755,8431,20660,0,4,0,4,1,9,0,False,False,False,False,False,False,0,18279,16500,0,1,1,0,6673,3026,3124,3085,3006,3072,3340,23,2,13,BOTTOM,0,6,2,809,2640,1963,12083,0,22,0,0,1,0,0,2,0,214601,28418,13162,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,CARRY,0,65,8,56,4,5,7,5,4,99,False,BOTTOM,8,,233781,30871,0,26121,,12522,910,248,177,125,3,0,16540,490,875,3,3,2,0,0,33,0,4,0,True,0,133,0,0,0,0,375,2,0,,0,790.5408064255549,0.14301163001313566,0,4,2,0,2,1387.1178329299937,0,910.781494140625,0,0,1,14.000000029802322,0,0,0,0,,896.1839342370267,0,0,2343.05430410053,0,468.101196595417,0,,0,0,0,0,0,0,5.5,5,0.6875,0,4,0,0,2,0,0,4,63,1,0,0,128.50000002980232,1,2,,0,0,0,4,0,6673,0,2,0,0,0,16,1,0,0,0,0,0,0,1,14,31,0,0,1,0,0,12,0,22,0,1,8,0,0,0,0.24774839279065625,0,0,,0,1,0,10,,0,0.829323410987854,0.8670770035903771,4,0,0,5002,5008,5005,8000,8100,8008,114,11,0,9111,1324,440,0,9104,12,50,0,8014,775,0,0,8139,715,0,0,8135,550,5,0
83,1027,CLASSIC,1676462737567,0,0,6,2,0,0,0,103,0,2,7,2043,2446,2043,2827,0,2,0,1,0,2,0,False,False,False,False,False,True,0,7264,5925,0,0,0,0,6656,2055,3916,1028,1056,3020,3340,16,1,5,NONE,0,5,2,643,29230,5243,3209,0,0,0,0,0,0,0,1,0,6619,453,3611,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,40,49,18,13,2,12,2,4,98,False,MIDDLE,14,,47652,8077,0,7494,,2457,0,113,42,42,1,0,11802,2380,673,1,1,0,0,0,18,3,4,0,True,0,120,0,0,0,0,0,0,0,,0,471.38778080698904,0.20943696155637212,0,2,9,0,1,431.41088148373984,0,0,0,0,12,0,0,0,0,0,,774.1738094278669,0,0,1028.105701030434,0,423.94528691884733,0,,4,0,0,0,0,0,5.5,0,0.5789473684210527,0,2,1,0,0,0,0,20,60,1,0,0,37,1,2,,0,0,0,1,0,,0,1,0,0,0,9,1,0,0,0,0,0,0,0,49,54,0,0,1,0,0,2,0,11,0,0,9,0,0,0,0.20294627462111398,0,2,,0,4,0,5,,0,1.0221326351165771,1.0921810642718264,4,4,0,5003,5008,5005,8100,8200,8112,527,0,0,8139,398,0,0,8138,30,0,0,8106,4,0,0,8226,250,290,0,8210,1,0,0
84,1336,CLASSIC,1676241283294,0,0,2,0,0,0,0,79,0,1,5,0,0,0,9267,0,3,0,0,0,2,0,False,False,False,False,False,True,0,6245,6010,0,0,0,0,6656,3020,1056,3191,1052,0,3340,16,0,1,MIDDLE,0,0,1,711,43886,9091,3124,0,0,0,0,0,0,0,0,0,8185,819,10344,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,134,39,29,6,2,12,2,4,98,False,TOP,27,,55947,9911,0,15636,,5415,0,109,268,111,1,0,3875,0,2168,0,0,5,0,0,19,1,0,0,False,0,208,0,0,0,0,375,0,0,,0,445.0499338986465,0.1888022150967731,0,3,1,0,0,0,0,0,0,0,32,0,0,0,0,0,,,0,0,1336.1758651652246,0,280.43200328501723,0,,3,0,0,0,0,0,1,0,0.21428571428571427,0,0,0,0,1,0,3,2,56,0,0,0,1,0,1,,0,0,0,0,0,6656,0,0,0,0,0,3,1,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0.24966265606239152,0,0,,0,0,0,4,,0,0.9882005453109741,0.8665467463959937,0,0,0,5002,5008,5008,8200,8300,8230,7,0,0,8226,250,460,0,8210,2,0,0,8237,511,0,0,8345,3,0,0,8347,0,0,0
85,1794,CLASSIC,1676202717508,0,4,11,0,0,0,0,53,0,6,9,0,315,0,32433,0,7,0,0,0,1,0,True,False,False,False,False,False,0,8709,7875,0,0,0,1,3190,3860,3047,3050,3082,0,3364,32,0,3,BOTTOM,0,0,1,671,10044,5362,9846,0,0,0,1,0,0,0,0,0,8543,2201,15033,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,23,51,30,9,6,3,6,4,98,False,UTILITY,44,,28657,7593,421,27301,,2274,0,37,205,174,1,0,10069,29,2422,0,0,8,0,0,39,3,2,0,False,0,113,0,0,0,0,600,0,0,,0,253.81329879900898,0.18586261592986228,0,7,3,0,0,0,0,421.2410888671875,0,0,51,0,0,0,0,0,,,0,1,1795.0031617094444,0,291.12803438732266,0,,11,0,0,0,0,0,2,0,0.56,0,0,0,0,0,0,6,4,13,0,0,0,9,0,1,,0,0,0,0,0,3190,0,0,0,0,0,12,1,0,0,0,0,0,0,0,20,16,0,0,1,0,0,0,0,14,0,0,4,0,0,0,0.10741757016826486,0,0,,0,1,0,1,,0,-0.18968719244003296,1.329238675462728,2,1,1,5002,5002,5007,8300,8400,8351,46,1012,0,8306,1,0,0,8345,3,0,0,8347,0,0,0,8473,760,0,0,8242,110,0,0
86,2379,CLASSIC,1676199417238,0,3,15,0,0,0,0,111,0,16,9,615,1840,615,49229,0,7,0,0,0,11,0,False,False,False,False,False,False,0,8850,8650,0,0,0,3,3190,3860,4401,3111,3076,1028,3364,30,0,1,BOTTOM,3,0,1,994,23513,7343,20827,0,0,0,1,0,0,0,4,0,13233,1667,11116,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,30,24,54,13,7,14,5,4,98,False,UTILITY,59,,41994,10400,887,34152,,5255,0,34,453,174,1,0,5247,1390,2208,0,2,11,0,0,67,4,5,0,False,1,121,0,0,0,0,0,0,0,,0,262.2791059849679,0.17977596777150207,0,7,4,0,1,675.7181145316171,0,887.8793334960938,0,0,91,0,0,0,0,0,,,0,0,2379.351557094741,0,223.1859804713613,0,,11,0,0,0,0,0,2.2857142857142856,2,0.47058823529411764,0,1,0,0,0,0,6,4,9,0,0,0,5,0,1,,0,0,0,0,0,3190,0,1,0,0,0,14,1,0,0,0,0,0,0,0,29,16,0,0,1,0,0,4,0,16,0,0,2,0,0,0,0.08876402586871257,0,0,,0,0,0,1,,0,0.6764986515045166,1.6973908555685113,5,1,0,5002,5008,5008,8200,8300,8214,743,117,0,8226,250,260,0,8210,9,0,0,8237,497,0,0,8345,3,0,0,8347,0,0,0
87,1366,CLASSIC,1676197475849,0,0,11,0,0,0,2,267,0,10,3,3394,4135,3394,2612,0,0,0,0,0,0,0,False,False,False,False,False,True,0,7062,5600,0,0,1,0,4005,3853,3158,3114,3916,0,3364,12,1,2,BOTTOM,0,2,1,0,14548,5808,3500,0,0,0,0,0,0,0,2,0,2405,774,2276,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,25,59,30,5,5,14,0,4,98,False,UTILITY,24,,17662,7290,950,6407,,8176,5397,11,165,0,5,0,708,708,631,1,4,0,0,0,27,0,5,0,True,0,119,0,0,0,0,0,0,1,,0,318.28440615918083,0.10679223039922035,0,0,0,0,2,650.2976505186391,0,6348.39453125,0,0,19,0,0,0,0,0,,519.77136730205,0,0,1374.3723249768677,0,308.3038700213618,0,,8,0,0,0,0,0,13,1,0.8666666666666667,0,1,0,0,0,0,0,4,0,0,0,0,0,2,3,,0,0,0,0,0,4005,0,1,0,0,0,11,1,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,13,0,0,6,0,0,0,0.2166339003807361,0,2,,0,2,0,0,,0,0.009666204452514648,1.2166141390729937,7,6,0,5002,5008,5008,8200,8300,8214,475,795,0,8226,250,336,0,8210,3,0,0,8237,375,0,0,8345,3,0,0,8347,0,0,0
88,1392,CLASSIC,1676195600568,0,0,2,0,0,0,2,101,0,2,5,763,1665,763,2267,0,2,0,1,0,5,0,False,False,False,False,False,True,0,6608,5725,0,0,0,0,6655,3853,3020,3145,0,0,3364,12,1,2,BOTTOM,0,2,2,637,27108,8067,1870,0,0,0,0,0,0,0,0,0,2230,132,4990,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,49,21,18,12,2,14,3,4,98,False,UTILITY,22,,29942,8803,0,6909,,616,0,21,102,37,1,0,603,603,48,0,0,5,0,0,28,1,3,0,False,0,100,0,0,0,0,150,0,1,,0,379.1500345742426,0.10239953863946913,0,2,0,0,1,1039.1779812593684,0,0,0,0,11,0,0,0,0,0,,,0,0,1393.06577696375,0,284.65135886872673,0,,1,0,0,0,0,0,2,0,0.4,0,0,0,0,0,0,0,9,3,0,0,0,0,0,1,,0,0,0,1,0,6655,0,0,0,0,0,4,1,0,0,0,0,0,0,0,6,33,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.1959805252368989,0,0,,0,4,0,0,,0,-0.3739317059516907,1.2456540688737674,3,2,0,5002,5008,5008,8300,8200,8369,374,336,0,8304,12,0,0,8345,3,0,0,8347,0,0,0,8226,250,402,0,8237,508,0,0
89,1871,CLASSIC,1675359165950,0,1,9,0,0,0,0,101,0,2,8,870,870,870,6250,0,4,2,1,0,0,0,False,False,False,False,False,True,0,10225,9450,0,0,0,4,3853,2421,6655,3020,4645,3108,3364,19,2,6,BOTTOM,0,3,2,932,51363,17861,10877,0,4,0,1,0,0,0,0,0,1725,163,4513,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,71,27,31,21,2,14,3,4,98,False,UTILITY,25,,54112,19047,0,16163,,1507,0,48,112,88,1,0,1022,1022,771,0,1,11,0,0,32,3,1,16,False,0,150,0,4,0,0,375,0,1,0.06545113989136721,2,610.5119656825343,0.13250302752906715,0,4,1,0,0,,0,0,0,0,16,0,0,0,0,0,,,0,0,1871.980738898883,0,327.7553066356051,0,,5,0,0,0,0,0,3.75,1,0.5555555555555556,0,2,0,0,4,0,0,9,8,0,0,0,6,0,1,,0,0,0,1,0,6655,0,1,0,0,0,12,1,0,0,0,0,0,0,0,12,64,0,0,1,14,1,0,0,15,0,0,3,0,0,0,0.21637371090325078,0,0,,0,0,0,1,,0,-0.32310622930526733,1.0486600641014545,3,0,0,5002,5008,5008,8300,8200,8369,902,680,0,8304,10,3,0,8345,3,0,0,8347,0,0,0,8226,250,622,0,8237,871,0,0
90,2422,CLASSIC,1675356340598,0,2,21,0,0,0,1,143,0,21,6,3440,8248,3440,9351,0,8,2,0,0,0,0,False,False,False,False,False,False,0,12698,11950,0,0,0,0,3157,3853,3020,6653,3165,1011,3364,21,1,7,BOTTOM,0,3,1,534,72756,33221,12242,0,4,0,0,0,0,0,5,0,5605,1743,12062,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,81,67,64,7,6,14,5,4,98,False,UTILITY,79,,79774,36377,0,25295,,7285,0,26,216,255,1,0,1412,1412,990,1,3,6,0,0,55,2,1,21,True,0,219,0,0,0,0,0,1,1,0.3690242480915066,2,900.9828783561084,0.14630519082820143,0,8,3,0,1,1046.7577770985772,0,0,0,0,46,4.800000011920929,0,0,0,0,,781.2585005230857,0,0,2422.4999920168602,0,314.5253735210114,0,,14,0,0,0,0,0,3.5,1,0.4827586206896552,0,0,0,0,0,0,0,14,6,0,0,0,0,2,2,,0,0,0,0,0,6653,0,0,0,0,0,22,1,0,0,0,0,0,0,0,24,85,0,0,1,19,0,0,0,28,0,0,9,0,0,0,0.1978511850892218,0,0,,0,0,0,0,,0,-0.21760201454162598,1.3775580011654944,1,0,0,5002,5008,5008,8200,8100,8229,2978,0,0,8226,250,281,0,8210,7,0,0,8237,992,0,0,8139,1326,0,0,8105,13,5,0
91,764,CLASSIC,1675355222293,0,0,0,0,0,0,0,143,0,0,6,157,157,157,1490,0,1,1,0,0,0,0,False,False,False,False,False,True,0,2807,2710,0,0,0,0,1052,3851,1001,3108,1027,2003,3340,11,0,0,NONE,0,0,0,549,9823,4407,1299,0,0,0,0,0,0,0,0,0,781,210,1959,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,15,20,17,1,2,3,1,4,98,False,UTILITY,24,,10604,4617,0,3258,,177,0,7,88,16,1,0,0,0,0,0,0,1,0,0,9,1,0,5,False,0,53,0,0,0,0,0,0,0,0.16272093105708568,1,362.4204579012303,0.1159407165040931,0,1,0,0,0,,1,0,0,0,15,0,0,0,0,0,,,0,0,764.3909765432549,0,220.3554974810964,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,16,6,,0,0,4,0,1,,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,27,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.29075849149885186,0,0,,0,1,0,0,,0,0.8426682949066162,0.756662144417517,0,0,0,5002,5008,5008,8200,8100,8229,536,0,0,8226,250,37,0,8210,0,0,0,8237,252,0,0,8139,181,0,0,8105,1,0,0
92,1861,CLASSIC,1675206016143,0,0,6,0,0,0,0,101,0,4,6,0,135,0,6333,0,6,1,0,0,1,0,False,False,False,False,False,True,0,7560,7025,0,0,0,1,6655,3853,3020,3145,1058,0,3340,15,0,2,BOTTOM,0,0,1,581,38821,13534,7150,0,0,0,0,0,0,0,2,0,2639,256,7743,1,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,63,29,29,16,4,3,3,4,98,False,UTILITY,35,,41798,14127,0,15285,,535,0,37,124,199,1,0,336,336,390,0,0,6,0,0,21,1,2,14,False,0,137,0,0,0,0,0,0,0,0.007938599366260717,1,455.3633149210932,0.12277915563148883,0,6,6,0,0,,0,0,0,0,20,0,0,0,0,0,,897.559593422192,0,0,1861.5355953259823,0,243.70006086893176,0,,2,0,0,0,0,0,1.3333333333333333,0,0.2857142857142857,0,1,0,0,0,1,0,9,5,0,0,0,16,0,1,,0,0,0,0,0,6655,0,0,0,0,0,8,1,0,0,0,0,0,0,0,34,49,0,0,0,13,0,0,0,8,0,0,1,0,0,0,0.1286361782200678,0,2,,0,0,5,1,,0,-0.6085567474365234,0.6832504262648518,2,1,1,5002,5008,5008,8300,8200,8369,466,346,0,8304,11,1,5,8345,3,0,0,8347,0,0,0,8226,250,503,0,8237,805,0,0
93,1301,CLASSIC,1675204279940,0,0,5,0,0,0,4,101,0,1,4,2220,3726,2220,1694,0,0,1,1,0,4,0,False,False,False,False,False,True,0,7690,5675,0,0,0,0,4645,3853,3020,1058,0,0,3340,9,1,4,BOTTOM,0,4,2,0,33213,12045,2554,0,0,0,0,0,0,0,0,0,3852,819,1876,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,45,23,20,9,4,3,2,4,98,False,UTILITY,28,,37794,13514,0,4430,,57,0,34,118,0,1,0,729,650,0,2,2,0,0,0,27,1,3,11,True,0,97,0,0,0,0,0,0,1,,1,622.7554239349073,0.07738773716192525,0,0,1,0,1,1192.3547693629446,0,0,0,0,13,0,0,0,0,0,,811.9415306362953,0,0,1302.0584545378515,0,354.3624657734879,0,,2,0,0,0,0,1,9,0,0.45,0,3,0,0,0,0,0,14,4,1,0,0,28,1,3,,0,0,0,1,0,,0,0,0,0,0,7,1,0,0,0,0,0,0,0,11,39,0,0,1,9,1,4,1,9,0,0,4,0,0,0,0.24346088800190796,0,4,,0,5,5,1,,0,-0.053309857845306396,1.2771640413365644,6,5,0,5002,5008,5008,8300,8200,8369,548,432,0,8304,9,4,5,8345,3,0,0,8347,0,0,0,8226,250,276,0,8237,600,0,0
94,997,CLASSIC,1675202747011,0,0,7,0,0,0,1,143,0,3,5,868,868,868,2025,0,3,1,0,0,0,0,False,False,False,False,False,True,0,6220,5850,0,0,0,0,6653,3853,3020,2055,1026,0,3364,15,0,3,NONE,0,0,1,617,26825,10399,3960,0,4,0,0,0,0,0,0,0,4098,1615,1534,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,31,38,27,4,2,14,2,4,98,False,UTILITY,49,,31199,12241,0,6624,,413,0,21,154,72,1,0,276,226,1130,0,1,1,0,0,7,2,0,3,True,0,100,0,0,0,0,0,0,1,0.15598890100285337,1,736.3125268503699,0.12986936309501332,0,3,1,0,0,,0,0,0,0,28,0,0,0,0,0,,,0,0,997.4866742189816,0,374.14359670051533,0,,6,0,0,0,0,0,3.3333333333333335,0,0.45454545454545453,0,0,0,0,1,0,0,17,9,1,0,0,17,1,2,,0,0,0,0,0,,0,0,0,0,0,10,1,0,0,0,0,0,0,1,13,46,0,0,0,2,0,0,0,10,0,0,8,1,0,0,0.2911215581703564,0,2,,0,2,5,0,,0,-0.3460942506790161,0.4280119976263053,0,0,0,5002,5008,5008,8200,8100,8229,922,0,0,8226,250,127,0,8210,0,0,0,8237,475,0,0,8139,457,0,0,8105,10,4,0
95,1759,CLASSIC,1675200524976,0,10,17,0,0,0,2,111,0,9,8,66,2046,66,26321,0,2,2,0,0,9,0,False,False,True,False,False,False,0,8580,8025,0,0,0,1,3190,3860,3047,3075,1057,2055,3364,25,2,4,BOTTOM,29,2,1,1280,8687,5421,5921,0,0,0,1,0,0,0,5,0,9253,2883,8273,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,27,21,41,5,6,3,4,4,98,False,UTILITY,83,,24694,8305,743,14491,,717,0,30,420,72,1,0,6753,0,296,0,1,8,0,0,36,4,2,12,False,0,94,0,0,0,0,0,0,0,,2,283.2174161663294,0.11653433446405742,0,2,6,0,0,,1,743.2997436523438,0,0,104,0,0,0,0,0,,1224.8702990076163,0,0,1759.5123828422734,0,292.60716919100645,0,,15,0,0,0,0,0,10.5,2,0.7,0,0,0,0,3,0,10,4,13,0,0,0,2,0,1,,0,0,0,0,0,3190,0,3,0,0,0,18,1,0,0,0,0,0,0,0,30,16,0,0,0,10,0,4,0,21,0,0,10,0,0,0,0.09182560046095382,0,0,,1,0,0,0,,0,0.49522101879119873,1.228141369149503,2,1,0,5002,5002,5005,8300,8400,8351,87,2051,0,8306,0,0,0,8316,407,0,0,8347,0,0,0,8473,621,0,0,8242,50,0,0
96,2132,CLASSIC,1675189819787,0,1,4,0,0,0,1,134,0,0,7,0,191,0,9853,0,8,2,0,0,6,0,False,False,False,False,False,False,0,10062,9085,0,0,0,2,6655,4645,1056,3020,1026,1052,3340,19,0,2,MIDDLE,0,0,1,686,94355,14503,9357,0,0,0,1,0,0,0,0,0,9232,136,8594,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,148,99,33,3,6,3,4,4,98,False,MIDDLE,25,,114804,15415,0,19266,,0,0,176,257,315,0,0,11215,775,1314,0,0,10,0,0,27,2,1,14,False,0,283,0,0,0,0,0,0,0,0.1525302664372576,2,433.7749902474212,0.14468807222108468,0,8,37,0,0,,0,0,0,0,67,0,0,0,0,0,,,0,0,2132.2489997289526,0,283.1486829964496,0,,1,0,0,0,0,0,0.75,0,0.3157894736842105,0,0,0,0,2,0,1,4,47,0,0,0,0,0,1,,0,0,0,0,0,6655,0,0,0,0,0,6,1,0,0,0,0,0,0,0,191,44,0,0,0,12,0,2,0,6,0,0,0,0,0,0,0.17579062101407597,0,2,,0,0,0,8,,0,-0.11023879051208496,0.7776054839423502,1,0,0,5003,5008,5005,8300,8200,8369,643,572,0,8304,12,0,0,8316,2643,0,0,8347,0,0,0,8226,250,749,0,8210,8,0,0
97,1236,CLASSIC,1675100846139,0,0,8,0,0,0,2,64,0,0,1,911,13078,911,17879,0,3,0,0,0,0,0,False,False,False,False,False,True,0,7707,4950,0,0,0,0,0,6630,3111,1036,0,0,3340,9,1,3,JUNGLE,0,2,1,655,28411,1785,4325,0,96,0,0,0,0,0,3,0,62192,6924,15813,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,NONE,0,94,123,126,5,15,11,1,4,97,False,JUNGLE,9,,125115,9074,100,20458,,2980,0,18,531,64,1,0,34512,365,319,0,0,1,0,0,7,0,0,5,True,0,348,0,75.50000011920929,0,0,500,0,0,,0,440.25202188455944,0.2941421865212028,0,3,0,0,1,1075.5565790028902,0,100,0,0,15,10.500000029802322,0,0,0,0,,631.0341207119594,0,0,1236.7454114986906,,373.9461076730986,0,,3,2,1,52.00000008940697,0,0,3.6666666666666665,2,0.34375,0,1,,0,0,0,3,2,1,0,0,0,51.000000059604645,3,4,,-38.500000059604645,0,0,0,0,6630,0,1,0,0,0,10,,0,0,0,0,0,0,1,2,15,0,0,0,5,0,0,0,11,0,0,6,0,0,0,0.1347976129626392,0,2,,0,1,0,0,,0,1.4491417407989502,0.38537107704109513,0,0,1,5002,5008,5005,8000,8300,8010,195,0,0,9111,407,220,0,9104,14,50,0,8014,280,0,0,8304,12,0,0,8347,0,0,0
