,gameDuration,gameMode,gameStartTimestamp,allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,championId,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,puuid,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,teamPosition,timeCCingOthers,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,firstTurretKilled,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadOpenNexus,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,laningPhaseGoldExpAdvantage,legendaryCount,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,mejaisFullStackInTime,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,mythicItemUsed,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,playedChampSelectPosition,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,threeWardsOneSweeperCount,tookLargeDamageSurvived,turretPlatesTaken,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,defense,flex,offense,primaryStyle,secondaryStyle,primaryPerk0,primaryVar10,primaryVar20,primaryVar30,primaryPerk1,primaryVar11,primaryVar21,primaryVar31,primaryPerk2,primaryVar12,primaryVar22,primaryVar32,primaryPerk3,primaryVar13,primaryVar23,primaryVar33,secondaryPerk0,secondaryVar10,secondaryVar20,secondaryVar30,secondaryPerk1,secondaryVar11,secondaryVar21,secondaryVar31
128,1237,CLASSIC,1677924814770,0,0,1,0,0,0,0,18,0,0,3,715,715,715,4401,0,3,0,0,0,0,0,False,False,False,False,False,True,1,4572,4350,0,0,0,0,6672,3006,2010,0,0,0,3340,11,0,0,BOTTOM,270,0,0,879,8794,414,3104,0,0,0,0,0,0,0,0,0,32894,4724,6808,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,16,11,15,2,0,4,2,7,54,False,BOTTOM,0,,48942,5373,0,10228,,1275,223,76,6,86,2,0,7253,234,315,0,0,3,0,0,10,0,1,6,False,0,44,0,0,0,0,0,0,0,0,260.47089519024854,0.13792260810040835,0,3,10,0,0,0,223.87200927734375,0,0,2,0,0,0,0,0,,0,0,1237.6909163,0,221.6519076947636,0,0,0,0,0,0,0,0.3333333333333333,1,0.16666666666666666,0,0,0,0,0,0,0,0,37,0,0,0,2,0,1,,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,54,0,0,0,0,6,0,2,0,1,0,0,1,0,0,0,0.14290427118917534,0,2,0,0,1,0,3,0,-0.05892819166183472,0.5263580694074507,1,1,0,5002,5008,5005,8000,8300,8005,346,227,119,8009,251,0,0,9103,0,0,0,8014,61,0,0,8304,11,1,5,8345,3,0,0
129,2622,CLASSIC,1677881883961,0,0,12,0,0,0,0,21,0,0,3,2283,2283,2283,16396,0,12,0,0,0,3,0,False,False,False,False,False,False,2,13196,12300,0,0,0,6,6672,3006,6676,3031,2420,1031,3340,18,0,3,BOTTOM,857,0,1,786,9297,836,20246,0,4,0,1,0,0,0,0,0,160541,12384,16866,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,50,101,49,7,5,4,4,7,54,False,BOTTOM,8,,194377,14131,0,39592,,6988,660,198,242,448,3,0,24539,911,2479,1,1,11,0,0,17,0,0,11,False,0,207,0,0,0,0,300,1,0,0,323.32430516855425,0.1628772622493687,0,12,8,0,0,0,660.0799560546875,0,0,0,4,0,0,0,0,,0,2,2622.4790322999997,0,301.91908308579923,0,0,0,0,0,0,0,1.25,4,0.32608695652173914,0,0,0,0,0,0,0,0,50,0,0,0,175,0,9,,0,0,0,0,0,6672,0,0,0,0,0,12,1,0,0,0,0,0,0,0,43,40,0,0,1,11,1,2,0,15,0,0,3,1,0,0,0.10020842370586688,0,2,0,0,1,0,9,0,2.3410768508911133,0.39571284619867253,0,0,0,5002,5008,5005,8000,8300,8005,871,495,376,8009,2293,0,0,9103,32,40,0,8014,307,0,0,8304,10,3,0,8345,3,0,0
130,2050,CLASSIC,1677879285223,0,0,5,0,0,0,0,21,0,0,3,2952,13043,2952,7830,0,10,0,1,0,1,0,False,False,False,False,False,False,0,10802,9875,0,0,1,0,6672,3006,6676,1038,1037,1036,3340,19,3,8,BOTTOM,762,2,2,528,2428,1013,10687,0,0,0,0,0,0,0,0,0,84773,18779,9661,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,47,67,38,5,5,4,4,7,54,False,BOTTOM,8,,95803,21725,0,20839,,1800,0,104,102,279,1,0,8600,1932,490,1,1,3,0,0,15,0,0,10,True,0,157,0,0,1,0,0,0,0,0,635.6765979135004,0.14616690479402594,0,10,3,0,3,0,0,0,0,0,0,0,0,0,0,,1,1,2050.5879649,0,316.0901056189799,0,0,0,0,0,0,0,1.3,1,0.325,0,1,0,0,0,0,0,0,39,0,0,0,18,4,2,,0,0,0,1,0,6672,0,4,0,0,0,8,1,0,0,0,0,0,0,0,23,18,0,0,1,10,0,0,0,13,0,0,4,0,0,1,0.126422104791297,0,2,0,0,3,0,4,0,-0.17384999990463257,0.4634141006527453,0,0,0,5002,5008,5005,8000,8300,8005,1598,832,765,8009,2096,0,0,9103,28,0,0,8014,509,0,0,8304,10,3,0,8345,3,0,0
131,1992,CLASSIC,1677876592215,0,0,7,0,0,0,0,21,0,0,3,4396,4396,4396,12863,0,9,0,3,0,3,0,False,False,True,False,False,False,1,14039,13950,0,0,0,1,6672,3006,3031,3072,3036,0,3340,24,3,14,BOTTOM,628,5,3,625,2559,1090,9214,0,0,0,1,0,0,0,1,0,89187,22453,13647,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,45,54,39,8,4,4,3,7,54,False,BOTTOM,8,,98196,25749,0,23531,,3150,387,112,105,290,3,1,6449,2205,669,1,2,8,0,0,15,0,0,9,False,0,146,0,0,0,0,975,0,0,0,775.0946446596131,0.17361800144858364,0,9,17,0,0,0,387.623779296875,0,0,0,0,0,0,0,0,,0,2,1993.2331445999998,0,422.6022464906086,0,0,0,0,0,1,0,2.3333333333333335,2,0.5675675675675675,0,1,0,0,4,0,0,0,34,0,0,0,27.19999998807907,0,3,,0,0,0,4,0,6672,0,0,0,0,0,15,1,0,0,0,0,0,0,0,86,52,0,0,5,9,0,0,0,21,0,0,4,0,0,0,0.223800915258874,0,2,0,0,2,0,5,0,-0.27232950925827026,0.46637349229241676,0,0,0,5002,5008,5005,8000,8300,8005,1325,794,530,8009,2552,0,0,9103,25,40,0,8014,611,0,0,8304,9,4,5,8345,3,0,0
132,1220,CLASSIC,1677851041073,0,0,6,0,0,0,0,21,0,0,3,2564,7278,2564,5585,0,5,0,0,0,0,0,False,False,True,False,False,True,1,6970,6325,0,0,0,0,6672,3006,3134,1037,0,0,3340,15,1,4,BOTTOM,303,2,1,483,2689,388,1499,0,0,0,0,0,0,0,0,0,51844,7563,9193,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,30,43,19,4,2,4,2,7,54,False,BOTTOM,4,,56545,8285,0,10908,,1624,184,88,95,137,2,0,2010,333,216,0,1,2,0,0,9,0,0,6,True,0,96,0,0,0,0,0,0,0,0,407.3607560485699,0.16837765125308093,0,5,0,0,3,0,184.0008544921875,0,0,0,0,0,0,0,0,,0,0,1220.3761223,0,342.7039957560632,0,0,0,0,0,0,0,2,1,0.37037037037037035,0,2,0,0,0,0,0,0,45,0,0,0,3,1,1,,0,0,0,0,0,6672,0,0,0,0,0,9,1,0,0,0,0,0,0,0,3,37,0,0,0,6,0,2,0,10,0,0,4,0,0,0,0.14612729200627086,0,2,0,0,2,0,3,0,0.21259772777557373,0.48280336491079073,0,0,0,5002,5008,5005,8000,8300,8005,502,282,220,8009,867,0,0,9103,19,10,0,8014,117,0,0,8304,9,4,5,8345,3,0,0
133,2436,CLASSIC,1677791724353,0,0,9,0,0,0,0,22,0,0,3,1732,8514,1732,21060,0,7,0,1,1,3,0,False,False,False,False,False,False,0,12682,11300,0,0,0,2,6673,3047,3124,3085,1033,3051,3340,20,2,5,BOTTOM,184,2,2,745,4872,3665,11485,0,4,0,1,0,0,0,0,0,151019,18826,12812,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,51,89,25,19,4,4,4,7,54,False,BOTTOM,65,,172559,22509,0,26232,,6833,618,200,1002,253,3,0,16666,16,1934,1,1,9,0,0,29,0,0,12,False,0,184,0,0,0,0,0,0,0,0,554.1399377426814,0.12748939638106818,0,7,3,0,2,0,618.239990234375,0,0,15,0,0,0,0,0,,0,2,2437.1902495,0,312.2326824403086,0,3,0,0,0,0,0,2,2,0.3333333333333333,0,3,0,0,0,0,0,12,31,0,0,0,20,0,2,,0,0,0,1,0,6673,0,0,0,1,0,12,1,0,0,0,0,0,0,0,19,77,0,0,0,12,0,6,0,14,0,0,2,0,0,0,0.16511122695915773,0,2,0,0,1,0,8,0,0.17716073989868164,0.7226865822780164,0,0,1,5002,5008,5005,8000,8300,8008,56,10,0,8009,1966,0,0,9103,25,40,0,8017,1267,0,0,8345,3,0,0,8410,128,0,0
134,1099,CLASSIC,1677613832995,0,0,5,0,0,0,1,22,0,0,2,3612,3612,3612,1953,0,1,0,0,0,0,0,False,False,False,False,False,False,0,5808,4200,0,0,0,0,6672,3862,1001,0,0,0,3340,7,0,1,NONE,155,0,1,921,288,288,1605,0,0,0,0,1,0,0,0,0,46872,6373,2946,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,SUPPORT,0,7,51,9,3,3,4,1,7,54,False,UTILITY,23,,51253,7269,0,4597,,122,0,71,494,32,1,0,4092,607,44,2,2,0,0,0,7,0,0,4,True,0,70,0,0,0,0,0,0,0,0,396.80057940072385,0.10437857580871616,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,1099.291642178684,0,317.04808548905856,0,1,0,0,0,0,0,6,0,0.12,0,1,0,0,0,0,0,13,27,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,5,,0,0,0,0,0,0,0,2,32,0,0,0,4,0,0,0,6,0,0,1,0,0,0,0.09901960255530176,0,0,0,0,4,0,2,0,6.762598037719727,0.4236872767813488,0,0,0,5002,5008,5005,8100,8300,9923,35,89,0,8126,367,0,0,8136,0,0,0,8106,4,0,0,8345,3,0,0,8410,68,0,0
135,1799,CLASSIC,1677530553108,0,0,3,0,0,0,0,22,0,0,3,0,0,0,11501,0,10,0,0,0,1,0,False,False,False,False,False,True,1,7885,7600,0,0,0,0,6673,3006,3046,1036,0,0,3340,17,0,3,BOTTOM,240,0,1,536,3028,1928,6284,0,0,0,0,0,0,0,0,0,58325,7187,10839,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,12,42,16,10,4,4,2,7,54,False,BOTTOM,37,,65489,9115,0,18686,,2381,407,103,553,266,3,0,4135,0,1561,0,0,5,0,0,13,0,0,5,False,0,80,0,0,0,0,300,0,0,0,303.93178361589344,0.1367634306248708,0,10,2,0,0,0,407.0400390625,0,0,9,0,0,0,0,0,,0,0,1799.4788241197625,0,262.9104172687604,0,2,0,0,0,0,0,0.6,0,0.5454545454545454,0,1,0,0,0,0,0,9,35,0,0,0,5,0,1,,0,0,0,0,0,6673,0,1,0,0,0,5,1,0,0,0,0,0,0,0,19,51,0,0,0,5,0,0,0,6,0,0,3,0,0,0,0.13825504071445271,0,0,0,0,0,0,4,0,2.7985942363739014,0.4651544165130056,0,0,0,5002,5008,5005,8000,8300,8008,0,0,0,8009,879,0,0,9103,0,0,0,8014,181,0,0,8345,3,0,0,8410,72,0,0
136,1074,CLASSIC,1677529069967,0,0,5,0,0,0,0,22,0,0,2,7169,10025,7169,2440,0,1,0,0,1,0,0,False,False,False,False,False,False,0,6216,5250,0,2,2,0,3864,3179,3006,4642,1028,0,3340,9,1,2,NONE,151,2,1,928,654,654,971,0,4,0,0,1,0,0,0,0,30123,7630,4655,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,SUPPORT,0,8,36,10,5,1,4,1,7,53,False,UTILITY,26,,31107,8614,0,5626,,478,151,15,245,27,2,0,329,329,0,2,4,0,0,0,16,0,0,8,True,0,59,0,0,0,0,0,0,1,0,481.01696818434124,0.12199403619092383,0,1,11,0,1,1,151.4647216796875,0,0,4,0,0,0,0,0,,0,0,1074.4970401868982,0,347.156655511347,0,2,0,0,0,0,0,7,2,0.15217391304347827,0,1,0,0,0,0,0,15,5,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,7,,0,0,0,0,0,0,0,57,39,0,0,0,8,0,0,0,7,0,0,5,0,0,0,0.09225847768207521,0,2,0,0,5,0,0,0,15.156639099121094,0.9021880095441197,0,0,0,5002,5008,5005,8100,8300,9923,34,75,0,8126,329,0,0,8136,0,0,0,8106,3,0,0,8345,3,0,0,8410,75,0,0
137,1130,CLASSIC,1677527763549,0,0,0,0,0,0,1,18,0,0,3,145,1129,145,4124,0,2,0,0,0,1,0,False,False,False,False,False,True,1,7055,6400,0,0,0,0,6672,3006,3086,2015,0,0,3340,12,1,5,NONE,271,3,1,981,11942,1342,4530,0,0,0,0,0,0,0,0,0,34510,4185,4266,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,DUO,0,12,10,13,4,2,4,1,7,53,False,BOTTOM,1,,49430,5762,0,9402,,1143,203,84,8,30,2,0,2976,234,605,0,0,3,0,0,10,0,1,6,False,0,39,0,0,0,0,500,0,0,0,305.8534107700917,0.14900383325994765,0,2,10,0,1,0,203.51998901367188,0,0,4,0,0,0,0,0,,0,0,1130.463135882038,0,374.4611547370017,0,1,0,0,0,0,0,2.5,1,0.625,0,3,0,0,1,0,2,0,44,0,0,0,2,0,1,,0,0,0,0,0,6672,0,0,0,0,0,4,1,0,0,0,0,0,0,0,53,0,0,0,1,6,0,0,0,5,0,0,2,0,0,0,0.2620939408884674,0,0,0,0,0,0,3,0,0.794243335723877,0.5497938695080092,1,1,0,5002,5008,5005,8000,8100,8008,6,0,0,9111,99,100,0,9103,0,0,0,8014,121,0,0,8139,371,0,0,8135,320,4,0
138,2164,CLASSIC,1677525223113,0,0,12,0,0,0,4,21,0,0,3,841,9530,841,14682,0,11,0,2,1,1,0,False,False,False,False,False,True,0,15363,13550,0,0,0,0,6672,3006,6676,3072,3036,0,3340,23,1,14,BOTTOM,739,4,2,364,3431,1973,9552,0,8,0,0,0,0,0,1,0,119698,28551,14825,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,67,65,46,9,6,4,4,7,53,False,BOTTOM,17,,134490,34139,0,25877,,3311,262,142,157,360,2,0,11360,3613,1499,1,1,3,0,0,23,0,1,12,True,0,187,0,0,1,0,1300,0,0,0,946.2355421165244,0.15653494067125198,0,11,3,0,2,0,262.0799560546875,0,0,0,0,0,0,0,0,,0,5,2164.7376658123408,0,425.8429625630043,0,0,0,0,0,0,0,2.3636363636363638,4,0.6046511627906976,0,0,0,0,4,0,0,0,44,0,0,0,37,8,1,,0,0,0,2,0,6672,0,3,0,1,0,21,1,0,0,0,0,0,0,1,19,95,0,0,0,12,0,2,0,26,0,0,4,0,0,1,0.21474701364603035,0,4,0,0,0,10,6,0,1.3530817031860352,0.6603370313003735,1,0,0,5002,5008,5005,8000,8300,8005,2347,1405,941,8009,3649,0,0,9103,22,0,0,8014,1015,0,0,8304,10,3,0,8345,3,0,0
139,1115,CLASSIC,1677450913415,0,0,1,0,0,0,0,18,0,0,3,2881,2881,2881,3692,0,6,0,0,0,0,0,False,False,False,False,False,True,1,4831,4650,0,0,0,0,6671,3006,0,0,0,0,3340,12,0,1,NONE,261,0,1,221,8926,626,3554,0,0,0,0,0,0,0,0,0,32343,3471,5492,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,SUPPORT,0,13,12,15,1,2,4,1,7,53,False,BOTTOM,1,,42809,4097,0,9101,,527,0,75,7,82,1,0,1540,0,54,0,1,2,0,0,8,0,0,5,False,0,41,0,0,0,0,0,0,0,0,220.33057579105665,0.1801037345979931,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,1115.7661684544498,0,259.8006338676095,0,0,0,0,0,0,0,0.3333333333333333,0,0.25,0,0,0,0,1,0,0,0,31,0,0,0,0,0,1,,0,0,0,0,0,,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0,0,2,0,0,2,0,0,0,0.1362917468645366,0,0,0,0,0,0,3,0,-0.0710681676864624,0.44482978687551594,0,0,0,5002,5008,5005,8000,8100,8008,5,0,0,9111,81,40,0,9103,0,0,0,8014,99,0,0,8139,283,0,0,8135,50,1,0
140,952,CLASSIC,1677441024189,0,0,2,0,0,0,0,18,0,0,3,1979,3228,1979,2385,0,2,0,0,0,2,0,False,False,False,False,False,True,0,4201,4150,0,0,0,0,6671,1001,1042,0,0,0,3340,10,0,0,NONE,246,0,0,759,5838,398,1802,0,0,0,0,0,0,0,0,0,27768,2497,3820,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,SUPPORT,0,10,4,13,1,1,4,1,7,53,False,BOTTOM,0,,41601,2896,0,5905,,665,136,75,3,27,2,0,7995,0,282,0,0,2,0,0,9,0,1,5,False,0,28,0,0,0,0,0,0,0,0,182.37456862900828,0.12793419905928083,0,2,6,0,0,0,136,0,0,1,0,0,0,0,0,,0,0,952.9044985900401,0,264.56496622421344,0,0,0,0,0,0,0,1,0,0.25,0,0,0,0,0,1,0,0,35,0,0,0,6,0,1,,0,0,0,0,0,,0,0,0,0,0,2,1,0,0,0,0,0,0,0,35,0,0,0,0,5,0,0,0,2,0,0,1,0,0,0,0.15326112595388217,0,0,0,0,0,0,2,0,0.9261096715927124,0.607952046483084,1,1,0,5002,5008,5005,8000,8100,8008,0,0,0,9111,93,40,0,9103,0,0,0,8014,43,0,0,8139,262,0,0,8135,120,2,0
141,1855,CLASSIC,1677438816755,0,0,4,0,0,0,0,420,0,0,0,1526,1526,1526,10429,0,14,0,0,0,0,0,False,False,False,False,False,True,0,6682,5900,0,0,0,1,2033,3071,3047,1031,1028,0,3364,14,0,0,TOP,0,0,0,312,28,21,15973,0,0,0,0,0,0,0,0,0,49788,5266,6653,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,SOLO,0,42,23,12,2,0,4,0,12,53,False,TOP,1,,54057,5407,0,23445,,683,0,68,28,350,1,0,4240,119,818,0,1,7,0,0,4,0,0,3,True,0,79,0,0,0,0,0,0,0,0,174.8453563242458,0.18285931508428957,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1855.700779726725,0,216.0771107450165,0,0,0,0,0,0,0,0.2857142857142857,0,0.08333333333333333,0,0,0,0,0,0,0,2,33,0,0,1,0,3,0,,0,0,0,0,0,,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,4,0,0,2,0,0,0,0.047494376755856646,0,0,0,0,2,0,2,0,-0.5199520587921143,0.15922057026492772,0,0,0,5002,5008,5008,8000,8400,8010,0,0,0,8009,335,0,0,9105,0,0,0,8299,363,0,0,8446,727,0,0,8473,927,0,0
142,580,ARAM,1677431746148,0,0,7,0,0,0,0,350,0,0,2,0,0,0,2997,0,4,0,0,0,0,0,False,False,False,False,False,False,0,5356,4785,0,0,0,1,6655,3145,1052,0,0,0,2052,7,0,0,NONE,0,0,0,265,5935,4174,3047,0,0,0,1,0,0,0,0,0,1408,277,2942,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,SUPPORT,0,21,22,19,2,0,4,1,7,53,False,,8,,7343,4452,631,6010,,1456,853,3,13,78,4,0,0,0,21,0,0,4,0,0,0,0,0,0,False,0,64,0,0,0,0,0,0,0,0,459.88936409132276,0.14153009385196283,0,4,0,0,0,0,1484.748046875,0,0,6,0,0,0,0,0,,0,0,580.893066523933,0,553.2171384365454,0,1,0,0,0,0,0,1.75,3,0.5,0,0,0,0,0,0,0,23,3,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,6,,0,0,0,0,0,0,0,7,39,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0.17573580396203775,0,0,0,0,0,0,0,0,-1,0,0,0,0,5002,5008,5008,8200,8000,8214,384,505,0,8226,250,20,0,8210,0,0,0,8237,209,0,0,8009,796,0,0,8017,290,0,0
143,1158,CLASSIC,1677430315208,0,0,3,0,0,0,5,21,0,0,3,2860,4968,2860,2541,0,0,0,1,0,0,0,False,False,False,False,False,True,0,7756,7350,0,0,0,0,6672,3006,6676,0,0,0,3340,10,1,5,NONE,347,5,2,0,2524,914,2673,0,0,0,0,0,0,0,0,0,60505,9114,2904,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,SUPPORT,0,19,29,22,3,1,4,1,7,53,False,BOTTOM,6,,71375,10653,0,5656,,1131,150,147,90,0,2,0,8345,625,78,0,1,0,0,0,11,0,1,6,True,0,73,0,0,0,0,0,0,0,0,551.498511662262,0.10284306056044618,0,0,1,0,1,0,150,0,0,0,0,0,0,0,0,,0,0,1159.0832291723689,0,401.523007382902,0,0,0,0,0,0,0,8,1,0.38095238095238093,0,1,0,0,3,0,0,0,54,0,0,0,3,0,2,,0,0,0,1,0,6672,0,0,0,0,0,4,1,0,0,0,0,0,1,0,10,66,0,0,1,6,0,1,0,8,0,0,4,0,0,0,0.28588122228095186,0,0,0,0,0,0,5,0,-0.23332148790359497,0.5836551024328781,1,1,0,5002,5008,5005,8000,8300,8005,575,278,296,8009,1145,0,0,9103,0,0,0,8014,226,0,0,8304,10,3,0,8345,3,0,0
144,2891,CLASSIC,1677426895662,0,0,12,0,0,0,0,21,0,0,3,2807,3116,2807,25901,0,13,0,2,0,0,0,False,False,False,False,False,False,0,15767,14150,0,0,0,1,6672,3006,3072,3036,3026,1018,3340,21,2,15,BOTTOM,521,3,2,876,7369,1836,30072,0,0,0,1,0,0,0,0,0,123763,31435,14821,0,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,53,70,64,11,6,4,5,7,53,False,BOTTOM,12,,150708,37681,0,47505,,12210,767,154,241,625,3,0,19575,4409,2611,1,1,9,0,0,22,0,1,12,False,0,198,0,0,0,0,150,0,0,0,781.7737132240975,0.16317876466545508,0,13,30,0,0,0,767.4798583984375,0,0,0,0,0,0,0,0,,0,1,2892.013430332502,0,327.1253610296098,0,0,0,0,0,0,0,2.076923076923077,0,0.42857142857142855,0,1,0,0,3,0,0,0,36,0,0,0,0,0,1,,0,0,0,2,0,6672,0,2,0,0,0,22,1,0,0,0,0,0,0,0,153,58,0,0,3,12,0,18,0,27,1,0,4,0,0,0,0.16365624947990637,0,0,0,0,0,0,7,0,0.407157301902771,0.45739602535356744,1,0,0,5002,5008,5005,8000,8300,8005,2325,1363,961,8009,4018,0,0,9103,27,0,0,8014,1251,0,0,8304,11,1,5,8345,3,0,0
